Month	MajorText	MinorText	Borough	CrimeCount	Population
201403	Violence Against The Person	Assault With Injury	Newham	165	332700
201403	Criminal Damage	Criminal Damage To Dwelling	Newham	45	332700
201403	Violence Against The Person	Murder	Newham	1	332700
201403	Robbery	Business Property	Newham	11	332700
201403	Violence Against The Person	Wounding/GBH	Newham	97	332700
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Newham	70	332700
201403	Drugs	Drug Trafficking	Newham	14	332700
201403	Theft & Handling	Handling Stolen Goods	Newham	14	332700
201403	Sexual Offences	Rape	Newham	21	332700
201403	Theft & Handling	Theft From Motor Vehicle	Newham	238	332700
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Newham	22	332700
201403	Drugs	Other Drugs	Newham	2	332700
201403	Criminal Damage	Criminal Damage To Other Building	Newham	24	332700
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Redbridge	10	297500
201403	Violence Against The Person	Common Assault	Redbridge	128	297500
201403	Violence Against The Person	Assault With Injury	Redbridge	122	297500
201403	Violence Against The Person	Other Violence	Redbridge	20	297500
201403	Robbery	Business Property	Redbridge	3	297500
201403	Criminal Damage	Criminal Damage To Dwelling	Redbridge	34	297500
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Redbridge	72	297500
201403	Criminal Damage	Criminal Damage To Other Building	Redbridge	8	297500
201403	Drugs	Drug Trafficking	Redbridge	4	297500
201403	Robbery	Personal Property	Redbridge	51	297500
201403	Violence Against The Person	Wounding/GBH	Redbridge	57	297500
201403	Other Notifiable Offences	Other Notifiable	Redbridge	32	297500
201403	Sexual Offences	Other Sexual	Redbridge	21	297500
201403	Sexual Offences	Rape	Redbridge	12	297500
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Redbridge	60	297500
201403	Fraud & Forgery	Other Fraud & Forgery	Redbridge	1	297500
201403	Theft & Handling	Handling Stolen Goods	Redbridge	3	297500
201403	Theft & Handling	Other Theft	Redbridge	230	297500
201403	Theft & Handling	Other Theft Person	Redbridge	32	297500
201403	Violence Against The Person	Harassment	Redbridge	126	297500
201403	Burglary	Burglary In A Dwelling	Redbridge	196	297500
201403	Criminal Damage	Other Criminal Damage	Redbridge	31	297500
201403	Violence Against The Person	Offensive Weapon	Redbridge	9	297500
201403	Burglary	Burglary In Other Buildings	Redbridge	54	297500
201403	Theft & Handling	Theft From Shops	Redbridge	101	297500
201403	Drugs	Possession Of Drugs	Redbridge	145	297500
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Redbridge	14	297500
201403	Theft & Handling	Theft From Motor Vehicle	Redbridge	140	297500
201403	Other Notifiable Offences	Going Equipped	Redbridge	3	297500
201403	Robbery	Personal Property	Richmond upon Thames	12	196200
201403	Violence Against The Person	Assault With Injury	Richmond upon Thames	37	196200
201403	Drugs	Drug Trafficking	Richmond upon Thames	3	196200
201403	Theft & Handling	Other Theft Person	Richmond upon Thames	21	196200
201403	Other Notifiable Offences	Other Notifiable	Richmond upon Thames	17	196200
201403	Fraud & Forgery	Other Fraud & Forgery	Richmond upon Thames	1	196200
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Richmond upon Thames	42	196200
201403	Criminal Damage	Criminal Damage To Other Building	Richmond upon Thames	11	196200
201403	Sexual Offences	Other Sexual	Richmond upon Thames	10	196200
201403	Theft & Handling	Theft From Shops	Richmond upon Thames	43	196200
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Richmond upon Thames	33	196200
201403	Theft & Handling	Theft From Motor Vehicle	Richmond upon Thames	86	196200
201403	Violence Against The Person	Other Violence	Richmond upon Thames	7	196200
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Richmond upon Thames	10	196200
201403	Violence Against The Person	Wounding/GBH	Richmond upon Thames	19	196200
201403	Burglary	Burglary In Other Buildings	Richmond upon Thames	75	196200
201403	Theft & Handling	Other Theft	Richmond upon Thames	120	196200
201403	Criminal Damage	Other Criminal Damage	Richmond upon Thames	19	196200
201403	Violence Against The Person	Offensive Weapon	Richmond upon Thames	1	196200
201403	Theft & Handling	Handling Stolen Goods	Richmond upon Thames	6	196200
201403	Burglary	Burglary In A Dwelling	Richmond upon Thames	81	196200
201403	Violence Against The Person	Common Assault	Richmond upon Thames	46	196200
201403	Violence Against The Person	Harassment	Richmond upon Thames	68	196200
201403	Criminal Damage	Criminal Damage To Dwelling	Richmond upon Thames	16	196200
201403	Sexual Offences	Rape	Richmond upon Thames	5	196200
201403	Drugs	Possession Of Drugs	Richmond upon Thames	46	196200
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Richmond upon Thames	44	196200
201403	Criminal Damage	Criminal Damage To Other Building	Southwark	35	306700
201403	Theft & Handling	Theft From Motor Vehicle	Southwark	174	306700
201403	Drugs	Other Drugs	Southwark	3	306700
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Southwark	90	306700
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Southwark	78	306700
201403	Sexual Offences	Rape	Southwark	12	306700
201403	Theft & Handling	Handling Stolen Goods	Southwark	13	306700
201403	Drugs	Possession Of Drugs	Southwark	235	306700
201403	Robbery	Personal Property	Southwark	102	306700
201403	Robbery	Business Property	Southwark	7	306700
201403	Drugs	Drug Trafficking	Southwark	16	306700
201403	Violence Against The Person	Wounding/GBH	Southwark	63	306700
201403	Criminal Damage	Criminal Damage To Dwelling	Southwark	52	306700
201403	Criminal Damage	Other Criminal Damage	Southwark	47	306700
201403	Violence Against The Person	Offensive Weapon	Southwark	18	306700
201403	Violence Against The Person	Assault With Injury	Southwark	140	306700
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Southwark	17	306700
201403	Other Notifiable Offences	Going Equipped	Southwark	2	306700
201403	Violence Against The Person	Common Assault	Southwark	156	306700
201403	Fraud & Forgery	Other Fraud & Forgery	Southwark	1	306700
201403	Theft & Handling	Theft From Shops	Southwark	93	306700
201403	Violence Against The Person	Harassment	Southwark	164	306700
201403	Burglary	Burglary In A Dwelling	Southwark	141	306700
201403	Theft & Handling	Other Theft	Southwark	421	306700
201403	Violence Against The Person	Other Violence	Southwark	27	306700
201403	Other Notifiable Offences	Other Notifiable	Southwark	45	306700
201403	Burglary	Burglary In Other Buildings	Southwark	98	306700
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Southwark	80	306700
201403	Sexual Offences	Other Sexual	Southwark	29	306700
201403	Theft & Handling	Other Theft Person	Southwark	128	306700
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Sutton	7	201200
201403	Other Notifiable Offences	Other Notifiable	Sutton	12	201200
201403	Criminal Damage	Other Criminal Damage	Sutton	21	201200
201403	Drugs	Possession Of Drugs	Sutton	49	201200
201403	Violence Against The Person	Wounding/GBH	Sutton	25	201200
201403	Violence Against The Person	Offensive Weapon	Sutton	3	201200
201403	Burglary	Burglary In Other Buildings	Sutton	39	201200
201403	Violence Against The Person	Common Assault	Sutton	81	201200
201403	Other Notifiable Offences	Going Equipped	Sutton	1	201200
201403	Violence Against The Person	Harassment	Sutton	75	201200
201403	Theft & Handling	Other Theft	Sutton	117	201200
201403	Violence Against The Person	Other Violence	Sutton	12	201200
201403	Theft & Handling	Theft From Motor Vehicle	Sutton	94	201200
201403	Drugs	Drug Trafficking	Sutton	2	201200
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Sutton	48	201200
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Sutton	19	201200
201403	Burglary	Burglary In A Dwelling	Sutton	71	201200
201403	Theft & Handling	Handling Stolen Goods	Sutton	4	201200
201403	Sexual Offences	Other Sexual	Sutton	13	201200
201403	Robbery	Business Property	Sutton	2	201200
201403	Theft & Handling	Other Theft Person	Sutton	14	201200
201403	Sexual Offences	Rape	Sutton	4	201200
201403	Criminal Damage	Criminal Damage To Dwelling	Sutton	18	201200
201403	Criminal Damage	Criminal Damage To Other Building	Sutton	7	201200
201403	Violence Against The Person	Assault With Injury	Sutton	67	201200
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Sutton	9	201200
201403	Theft & Handling	Theft From Shops	Sutton	81	201200
201403	Robbery	Personal Property	Sutton	12	201200
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Tower Hamlets	94	287200
201403	Drugs	Drug Trafficking	Tower Hamlets	11	287200
201403	Criminal Damage	Criminal Damage To Other Building	Tower Hamlets	26	287200
201403	Drugs	Other Drugs	Tower Hamlets	3	287200
201403	Theft & Handling	Theft From Shops	Tower Hamlets	72	287200
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Tower Hamlets	107	287200
201403	Robbery	Personal Property	Tower Hamlets	91	287200
201403	Violence Against The Person	Assault With Injury	Tower Hamlets	137	287200
201403	Burglary	Burglary In Other Buildings	Tower Hamlets	98	287200
201403	Criminal Damage	Other Criminal Damage	Tower Hamlets	47	287200
201403	Sexual Offences	Rape	Tower Hamlets	18	287200
201403	Other Notifiable Offences	Going Equipped	Tower Hamlets	1	287200
201403	Violence Against The Person	Offensive Weapon	Tower Hamlets	10	287200
201403	Burglary	Burglary In A Dwelling	Tower Hamlets	97	287200
201403	Violence Against The Person	Harassment	Tower Hamlets	170	287200
201403	Criminal Damage	Criminal Damage To Dwelling	Tower Hamlets	47	287200
201403	Theft & Handling	Other Theft Person	Tower Hamlets	145	287200
201403	Theft & Handling	Handling Stolen Goods	Tower Hamlets	5	287200
201403	Robbery	Business Property	Tower Hamlets	7	287200
201403	Theft & Handling	Theft From Motor Vehicle	Tower Hamlets	136	287200
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Tower Hamlets	75	287200
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Tower Hamlets	11	287200
201403	Drugs	Possession Of Drugs	Tower Hamlets	173	287200
201403	Violence Against The Person	Common Assault	Tower Hamlets	183	287200
201403	Violence Against The Person	Wounding/GBH	Tower Hamlets	75	287200
201403	Theft & Handling	Other Theft	Tower Hamlets	296	287200
201403	Violence Against The Person	Other Violence	Tower Hamlets	23	287200
201403	Sexual Offences	Other Sexual	Tower Hamlets	27	287200
201403	Other Notifiable Offences	Other Notifiable	Tower Hamlets	29	287200
201403	Theft & Handling	Other Theft Person	Waltham Forest	67	274100
201403	Criminal Damage	Criminal Damage To Dwelling	Waltham Forest	41	274100
201403	Violence Against The Person	Assault With Injury	Waltham Forest	132	274100
201403	Drugs	Drug Trafficking	Waltham Forest	14	274100
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Waltham Forest	70	274100
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Waltham Forest	56	274100
201403	Other Notifiable Offences	Going Equipped	Waltham Forest	4	274100
201403	Sexual Offences	Rape	Waltham Forest	15	274100
201403	Fraud & Forgery	Other Fraud & Forgery	Waltham Forest	2	274100
201403	Robbery	Business Property	Waltham Forest	11	274100
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Waltham Forest	17	274100
201403	Criminal Damage	Criminal Damage To Other Building	Waltham Forest	17	274100
201403	Robbery	Personal Property	Waltham Forest	47	274100
201403	Violence Against The Person	Offensive Weapon	Waltham Forest	9	274100
201403	Violence Against The Person	Common Assault	Waltham Forest	116	274100
201403	Violence Against The Person	Other Violence	Waltham Forest	29	274100
201403	Violence Against The Person	Wounding/GBH	Waltham Forest	63	274100
201403	Theft & Handling	Theft From Motor Vehicle	Waltham Forest	160	274100
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Waltham Forest	8	274100
201403	Burglary	Burglary In Other Buildings	Waltham Forest	70	274100
201403	Criminal Damage	Other Criminal Damage	Waltham Forest	40	274100
201403	Theft & Handling	Other Theft	Waltham Forest	273	274100
201403	Theft & Handling	Theft From Shops	Waltham Forest	61	274100
201403	Violence Against The Person	Murder	Waltham Forest	2	274100
201403	Burglary	Burglary In A Dwelling	Waltham Forest	165	274100
201403	Violence Against The Person	Harassment	Waltham Forest	136	274100
201403	Sexual Offences	Other Sexual	Waltham Forest	25	274100
201403	Other Notifiable Offences	Other Notifiable	Waltham Forest	32	274100
201403	Drugs	Possession Of Drugs	Waltham Forest	100	274100
201403	Theft & Handling	Handling Stolen Goods	Waltham Forest	5	274100
201403	Violence Against The Person	Assault With Injury	Wandsworth	108	318000
201403	Theft & Handling	Theft From Shops	Wandsworth	77	318000
201403	Theft & Handling	Theft From Motor Vehicle	Wandsworth	166	318000
201403	Fraud & Forgery	Other Fraud & Forgery	Wandsworth	3	318000
201403	Violence Against The Person	Harassment	Wandsworth	113	318000
201403	Robbery	Personal Property	Wandsworth	51	318000
201403	Violence Against The Person	Other Violence	Wandsworth	29	318000
201403	Drugs	Possession Of Drugs	Wandsworth	68	318000
201403	Theft & Handling	Theft/Taking Of Pedal Cycle	Wandsworth	75	318000
201403	Theft & Handling	Handling Stolen Goods	Wandsworth	6	318000
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Wandsworth	86	318000
201403	Drugs	Drug Trafficking	Wandsworth	20	318000
201403	Theft & Handling	Other Theft	Wandsworth	275	318000
201403	Other Notifiable Offences	Other Notifiable	Wandsworth	18	318000
201403	Theft & Handling	Other Theft Person	Wandsworth	47	318000
201403	Criminal Damage	Other Criminal Damage	Wandsworth	28	318000
201403	Burglary	Burglary In A Dwelling	Wandsworth	91	318000
201403	Criminal Damage	Criminal Damage To Other Building	Wandsworth	17	318000
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Wandsworth	65	318000
201403	Violence Against The Person	Wounding/GBH	Wandsworth	49	318000
201403	Sexual Offences	Other Sexual	Wandsworth	16	318000
201403	Criminal Damage	Criminal Damage To Dwelling	Wandsworth	21	318000
201403	Sexual Offences	Rape	Wandsworth	13	318000
201403	Burglary	Burglary In Other Buildings	Wandsworth	104	318000
201403	Violence Against The Person	Offensive Weapon	Wandsworth	5	318000
201403	Other Notifiable Offences	Going Equipped	Wandsworth	4	318000
201403	Violence Against The Person	Common Assault	Wandsworth	99	318000
201403	Robbery	Business Property	Wandsworth	7	318000
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Wandsworth	13	318000
201403	Other Notifiable Offences	Other Notifiable	Westminster	88	235000
201403	Criminal Damage	Criminal Damage To Motor Vehicle	Westminster	57	235000
201403	Theft & Handling	Theft From Shops	Westminster	318	235000
201403	Sexual Offences	Rape	Westminster	21	235000
201403	Theft & Handling	Other Theft	Westminster	1221	235000
201403	Theft & Handling	Other Theft Person	Westminster	592	235000
201403	Burglary	Burglary In A Dwelling	Westminster	134	235000
201403	Violence Against The Person	Offensive Weapon	Westminster	18	235000
201403	Violence Against The Person	Harassment	Westminster	178	235000
201403	Drugs	Possession Of Drugs	Westminster	300	235000
201403	Criminal Damage	Other Criminal Damage	Westminster	57	235000
201403	Burglary	Burglary In Other Buildings	Westminster	185	235000
201403	Violence Against The Person	Other Violence	Westminster	27	235000
201403	Theft & Handling	Theft/Taking Of Motor Vehicle	Westminster	63	235000
201403	Theft & Handling	Motor Vehicle Interference & Tampering	Westminster	24	235000
201403	Violence Against The Person	Wounding/GBH	Westminster	105	235000
201403	Violence Against The Person	Common Assault	Westminster	191	235000
201403	Sexual Offences	Other Sexual	Westminster	39	235000
201403	Fraud & Forgery	Other Fraud & Forgery	Westminster	6	235000
201403	Criminal Damage	Criminal Damage To Other Building	Westminster	40	235000
201403	Drugs	Drug Trafficking	Westminster	6	235000
201403	Drugs	Other Drugs	Westminster	2	235000
201403	Theft & Handling	Theft From Motor Vehicle	Westminster	267	235000
201403	Robbery	Business Property	Westminster	9	235000
